,Unnamed: 0,UnitPriceMean,UnitPriceStd,TotalQuantity,NoOfUniqueItems,NoOfInvoices,UniqueItemsPerInvoice,QuantityPerInvoice,SpendingPerInvoice
770,781,2.986923076923077,3.388212235655576,243.0,25.0,2.0,13.0,121.5,244.155
771,782,5.5658490566037715,5.647712754858673,332.0,42.0,3.0,17.666666666666668,110.66666666666669,367.02333333333326
772,783,4.542613636363645,2.7050655104053227,415.0,120.0,4.0,43.75,103.75,381.80749999999983
773,784,2.200333333333333,2.2891408844150605,378.0,56.0,2.0,30.0,189.0,225.28000000000003
774,785,8.95,6.020797289396148,25.0,9.0,1.0,9.0,25.0,205.75
775,786,1.6217741935483876,1.5317241161017543,983.0,55.0,3.0,20.666666666666668,327.6666666666667,354.3866666666667
776,787,4.851204819277107,3.6068192181160974,529.0,58.0,4.0,20.75,132.25,350.6124999999999
777,788,2.8657142857142843,3.490005428104484,748.0,70.0,1.0,70.0,748.0,1608.6599999999994
778,789,1.7428571428571429,0.9832945295628018,244.0,11.0,2.0,7.0,122.0,183.90000000000003
779,790,2.455333333333334,3.239492776088208,712.0,51.0,2.0,30.0,356.0,597.86
780,791,3.6444247787610617,5.542445137632512,1120.0,94.0,6.0,18.83333333333333,186.66666666666663,325.17500000000007
781,792,2.082,2.562407584983105,312.0,20.0,1.0,20.0,312.0,281.88
782,793,2.8046153846153845,3.48490462419852,850.0,64.0,4.0,19.5,212.5,345.4425
783,794,3.5024999999999995,3.6294030730502587,146.0,16.0,1.0,16.0,146.0,322.5800000000001
784,795,2.66948453608247,2.8915373546257137,470.0,90.0,2.0,47.5,235.0,368.14000000000016
785,796,3.066842105263158,2.9202395088430526,1120.0,110.0,2.0,57.0,560.0,1062.8
786,797,1.4478125000000006,0.9913362294606556,1593.0,35.0,5.0,12.8,318.6,332.3780000000001
787,798,2.250487804878049,1.9577448138349287,153.0,39.0,2.0,20.0,76.5,144.375
788,799,3.2928888888888888,2.4725020656505956,156.0,45.0,2.0,22.5,78.0,180.65
789,800,3.841111111111111,1.7408363251928975,93.0,5.0,2.0,3.5,46.5,143.995
790,802,1.5108910891089111,1.3728809846522765,1098.0,82.0,5.0,20.2,219.6,185.43400000000003
791,803,4.016666666666667,2.6143832924802743,60.0,8.0,1.0,8.0,60.0,203.3
792,804,1.6915789473684215,1.0166179913570672,653.0,60.0,2.0,37.5,326.5,461.71
793,805,3.409999999999997,2.5908255716773247,249.0,64.0,2.0,34.5,124.5,298.80499999999995
794,806,2.0404494382022444,1.5921299453768794,447.0,158.0,2.0,88.0,223.5,337.005
795,807,2.4689285714285725,1.3791178716469827,1438.0,51.0,3.0,18.666666666666668,479.33333333333326,798.0066666666668
796,808,3.2981818181818188,2.181763455302104,72.0,21.0,1.0,21.0,72.0,143.95
797,809,2.413652173913043,2.0791214956671564,267.0,103.0,2.0,53.5,133.5,265.62499999999994
798,810,3.0881395348837195,3.240815624146601,831.0,74.0,2.0,40.0,415.5,848.02
799,811,3.9084745762711854,4.067556164357727,460.0,57.0,2.0,29.5,230.0,637.0500000000002
800,812,3.5847222222222226,3.26519260959867,73.0,31.0,2.0,18.0,36.5,135.76
801,813,2.892857142857144,1.6508973877482356,331.0,23.0,3.0,11.666666666666664,110.33333333333331,255.41666666666674
802,814,4.07,1.2357184145265458,31.0,5.0,1.0,5.0,31.0,110.45
803,815,4.116504854368928,6.187081213197522,717.0,89.0,6.0,17.0,119.5,271.65833333333336
804,816,2.6352173913043484,2.5144001084032626,171.0,23.0,1.0,23.0,171.0,220.90000000000003
805,817,2.924479166666666,2.2761078828338173,1041.0,91.0,2.0,48.0,520.5,888.905
806,818,4.7723076923076935,10.603252766522603,14.0,13.0,1.0,13.0,14.0,64.99000000000001
807,819,1.626363636363636,1.0155517980612585,146.0,11.0,1.0,11.0,146.0,170.46000000000004
808,820,2.364541984732826,1.5045839218614612,4155.0,147.0,9.0,28.222222222222218,461.66666666666674,812.333333333333
809,821,1.4257894736842107,0.8880460185115139,5374.0,15.0,3.0,6.333333333333332,1791.333333333333,1022.8766666666666
810,822,2.42904761904762,2.296761896099217,896.0,46.0,4.0,15.75,224.0,361.34750000000014
811,823,2.930263157894736,3.1805416619119917,271.0,69.0,2.0,37.0,135.5,262.2
812,824,6.75,0.0,60.0,6.0,1.0,6.0,60.0,405.0
813,825,2.897719298245613,3.67139182324626,1586.0,53.0,2.0,28.5,793.0,1376.5400000000006
814,826,2.4526666666666666,4.3900186570815185,221.0,15.0,2.0,7.5,110.5,142.46
815,827,2.2239606741573112,2.1941240513885445,1801.0,281.0,13.0,54.384615384615394,138.53846153846158,232.19153846153839
816,828,5.127142857142856,4.059218915143428,145.0,25.0,2.0,14.0,72.5,165.31
817,829,2.1930256410256392,2.726664170619321,4105.0,162.0,2.0,97.5,2052.5,2653.91
818,830,2.815384615384615,3.05364431290607,113.0,13.0,1.0,13.0,113.0,238.5
819,831,3.69921568627451,1.850356552815976,553.0,36.0,6.0,8.5,92.16666666666669,304.39166666666665
820,832,3.6551923076923054,2.9614155931300465,395.0,50.0,2.0,26.0,197.5,408.8250000000001
821,833,1.4135294117647057,0.9132629767519774,308.0,17.0,1.0,17.0,308.0,309.94
822,834,2.1166666666666663,1.8393075819319564,243.0,15.0,1.0,15.0,243.0,295.0499999999999
823,835,1.6060194174757283,1.1861755481343454,799.0,101.0,1.0,101.0,799.0,767.0500000000002
824,836,2.7920588235294104,2.506997469750861,461.0,93.0,3.0,32.666666666666664,153.66666666666666,357.77666666666664
825,837,2.815555555555556,2.9998629598329614,110.0,9.0,2.0,4.5,55.0,94.58
826,838,2.1075,0.5939907406685732,56.0,4.0,1.0,4.0,56.0,114.68000000000002
827,839,2.485,2.234582983715555,158.0,7.0,3.0,3.333333333333333,52.66666666666666,80.86666666666667
828,840,2.9488965517241335,2.872750839362417,1083.0,120.0,4.0,36.25,270.75,596.7875000000001
829,841,1.9525000000000003,1.3563864091434603,139.0,12.0,1.0,12.0,139.0,167.39
830,842,4.3625,2.060816412423553,63.0,5.0,3.0,2.6666666666666665,21.0,74.55000000000003
831,843,2.7390909090909097,2.4164769891230167,110.0,22.0,1.0,22.0,110.0,115.8
832,844,4.362291666666667,3.2796621774547075,473.0,42.0,5.0,9.6,94.6,229.172
833,845,4.065531914893619,6.776922094910125,628.0,31.0,5.0,9.4,125.6,235.508
834,846,11.854444444444445,15.958682676768086,317.0,5.0,2.0,4.5,158.5,651.79
835,847,3.8922222222222205,4.644549114606005,771.0,44.0,4.0,13.5,192.75,360.3225
836,848,7.311397849462366,13.010882701682926,1927.0,93.0,1.0,93.0,1927.0,7544.910000000002
837,849,2.975,1.99409843574197,8.0,8.0,2.0,4.0,4.0,11.9
838,850,2.2470476190476183,2.1857910572119095,542.0,94.0,2.0,51.5,271.0,438.38
839,851,2.1745614035087724,2.158088663423724,224.0,48.0,2.0,28.0,112.0,162.51999999999995
840,852,3.628823529411763,2.814507166136781,182.0,51.0,1.0,51.0,182.0,437.7099999999999
841,853,3.476999999999999,3.7526613003897684,229.0,78.0,2.0,39.0,114.5,246.03499999999997
842,854,3.7041624365482235,3.280685116042471,675.0,132.0,5.0,38.0,135.0,325.266
843,855,1.619166666666666,1.082700003807894,730.0,81.0,2.0,46.5,365.0,372.955
844,856,2.649777777777776,3.96172501804476,1245.0,79.0,4.0,22.5,311.25,501.83000000000015
845,858,3.4199999999999995,3.2781431058180215,528.0,10.0,1.0,10.0,528.0,970.6
846,859,2.532380952380953,2.807713946867312,357.0,42.0,2.0,21.0,178.5,228.99
847,860,3.831111111111111,3.8245475683489807,317.0,21.0,2.0,13.5,158.5,273.16
848,861,2.7815625,1.7577700487705548,295.0,30.0,2.0,16.0,147.5,300.42500000000007
849,862,1.6919999999999995,0.8122930505673429,228.0,5.0,2.0,2.5,114.0,192.18
850,863,3.8326666666666673,2.5305433258115784,139.0,15.0,1.0,15.0,139.0,387.27000000000015
851,864,3.1626086956521737,2.98872208646855,1294.0,45.0,3.0,15.333333333333336,431.33333333333326,485.0400000000001
852,865,2.5366037735849067,2.6639819410598826,628.0,42.0,2.0,26.5,314.0,433.115
853,866,1.4116216216216215,1.7624927320788109,750.0,35.0,2.0,18.5,375.0,240.47
854,867,2.4453684210526307,1.749176590799417,497.0,70.0,6.0,14.5,82.83333333333333,167.57500000000005
855,868,4.157272727272727,8.035770144683198,104.0,11.0,1.0,11.0,104.0,157.45000000000005
856,869,4.471428571428572,4.728623579053523,729.0,7.0,3.0,2.333333333333333,243.0,613.4000000000002
857,870,6.466176470588231,10.44184995066281,308.0,34.0,2.0,17.0,154.0,324.1500000000001
858,871,2.2352631578947366,1.3152243932798549,135.0,19.0,1.0,19.0,135.0,256.41
859,872,1.9815384615384612,1.6457465726461398,424.0,39.0,1.0,39.0,424.0,620.1400000000001
860,873,3.451311475409835,2.8533304957597854,967.0,43.0,3.0,20.33333333333333,322.3333333333333,585.7533333333333
861,874,4.427777777777779,3.4034092384614056,69.0,9.0,1.0,9.0,69.0,169.65
862,875,3.3545454545454545,2.36667500265284,60.0,32.0,1.0,32.0,60.0,161.9
863,876,2.16245283018868,2.4323096855429545,608.0,53.0,1.0,53.0,608.0,1012.01
864,877,4.152222222222223,4.171551393143925,1517.0,22.0,7.0,3.4285714285714284,216.7142857142857,295.0585714285714
865,878,3.2218947368421063,3.031639958079108,803.0,149.0,8.0,23.0,100.375,214.65375
866,879,2.2609756097560982,1.813108938919624,159.0,40.0,1.0,40.0,159.0,257.90000000000003
867,880,57.36380530973452,316.11403317789836,2480.0,96.0,4.0,27.5,620.0,2565.6624999999995
868,881,2.5455263157894725,2.3003115120851745,422.0,71.0,2.0,37.5,211.0,405.185
869,882,2.824444444444445,2.304941880114784,418.0,41.0,4.0,11.25,104.5,175.7875
870,883,3.0272897196261663,2.5057999024502595,545.0,94.0,3.0,35.0,181.66666666666663,317.68666666666667
871,884,3.836233766233765,4.1227379887135305,220.0,47.0,3.0,25.33333333333333,73.33333333333333,190.45666666666668
872,885,7.379583333333329,25.164185986051283,316.0,24.0,1.0,24.0,316.0,636.9400000000003
873,886,2.91375,4.327206758791788,223.0,16.0,1.0,16.0,223.0,287.93
874,887,4.383039215686274,11.533127214462766,3589.0,83.0,10.0,10.2,358.9,616.1049999999998
875,888,2.5028571428571427,1.7397961019011614,78.0,7.0,1.0,7.0,78.0,153.78000000000003
876,889,5.2620000000000005,3.631303714462159,163.0,24.0,2.0,12.5,81.5,278.725
877,890,5.481290322580645,5.660817221294397,342.0,22.0,3.0,10.333333333333334,114.0,225.49666666666667
878,891,2.6994,5.0861171033269565,2015.0,202.0,2.0,124.5,1007.5,1508.905
879,892,3.2840000000000003,2.1887850511185425,452.0,3.0,2.0,2.5,226.0,382.38
880,893,3.2720000000000007,1.7067038099028322,410.0,15.0,3.0,6.666666666666668,136.66666666666666,319.7000000000001
881,894,3.924677419354838,3.1958167932788424,241.0,49.0,3.0,20.666666666666668,80.33333333333333,232.0233333333333
882,895,2.9301796407185603,3.3583726468342783,3885.0,93.0,8.0,20.875,485.625,900.45125
883,896,2.7051807228915647,2.1771834352767274,190.0,68.0,3.0,25.66666666666667,63.33333333333334,144.40999999999994
884,897,2.9644000000000013,2.31933733352151,52.0,24.0,1.0,24.0,52.0,103.35000000000002
885,898,2.462033898305083,2.0423970161285143,535.0,99.0,2.0,59.0,267.5,401.7799999999999
886,899,4.458372093023254,4.827859098741169,589.0,36.0,3.0,14.333333333333336,196.33333333333331,292.2733333333333
887,900,3.1796969696969697,2.4747051400728592,300.0,30.0,2.0,16.5,150.0,304.235
888,901,2.9938709677419357,3.383471272149708,173.0,31.0,1.0,31.0,173.0,275.78
889,902,4.039333333333333,2.494309141874378,102.0,15.0,2.0,7.5,51.0,107.85
890,903,2.9169014084507032,2.9970955423777936,784.0,71.0,2.0,35.5,392.0,592.52
891,904,3.5387500000000003,3.9321786333212048,410.0,24.0,1.0,24.0,410.0,556.46
892,905,2.034444444444443,1.835585906976448,431.0,117.0,4.0,33.0,107.75,137.65250000000003
893,906,7.730454545454544,26.28633457707323,189.0,22.0,3.0,7.333333333333332,63.0,168.58333333333337
894,907,6.8500000000000005,0.3464101615137754,115.0,9.0,2.0,6.0,57.5,391.125
895,908,3.3831250000000046,4.353244594136289,568.0,171.0,5.0,40.0,113.6,346.7800000000001
896,909,2.5877777777777777,3.8396258084878983,475.0,33.0,2.0,18.0,237.5,399.4500000000001
897,910,1.6809782608695638,1.7242077714366844,1976.0,82.0,3.0,30.33333333333333,658.6666666666666,881.3400000000001
898,911,3.2712000000000008,2.1469500071807297,219.0,22.0,4.0,6.25,54.75,131.4225
899,912,4.0125,0.9635314510397972,64.0,8.0,1.0,8.0,64.0,268.80000000000007
900,913,3.840149253731342,3.4098922459369514,594.0,58.0,6.0,11.166666666666664,99.0,215.84000000000003
901,914,2.2133928571428583,1.8702232824388163,691.0,146.0,3.0,54.33333333333334,230.33333333333331,311.2999999999999
902,915,3.273666666666665,2.6276508595222507,394.0,57.0,1.0,57.0,394.0,930.2999999999997
903,916,3.135,2.929394135311941,110.0,6.0,1.0,6.0,110.0,242.42000000000004
904,917,2.7413793103448283,2.3199995852113666,322.0,82.0,3.0,28.0,107.33333333333331,170.7600000000001
905,918,1.888297872340424,2.379749077898522,516.0,77.0,3.0,31.33333333333333,172.0,184.26666666666668
906,919,1.9838461538461536,1.0226887638437747,198.0,13.0,1.0,13.0,198.0,335.82
907,920,4.867659574468086,3.4481061044692463,593.0,40.0,5.0,9.4,118.6,372.25800000000004
908,921,6.9,0.4242640687119287,74.0,5.0,2.0,4.0,37.0,252.15
909,922,2.56301204819277,2.081871657286789,684.0,80.0,2.0,41.0,342.0,454.235
910,923,3.9033962264150888,3.732922482527203,1253.0,71.0,8.0,13.25,156.625,354.4500000000001
911,924,3.1964423076923056,2.5242397368448315,559.0,78.0,4.0,25.75,139.75,291.2825
912,925,2.232696629213483,2.2683508046220306,942.0,77.0,4.0,22.25,235.5,350.25750000000005
913,926,3.369166666666666,2.1508833632775723,85.0,12.0,1.0,12.0,85.0,208.61
914,927,3.143666666666668,2.963877333928433,295.0,30.0,1.0,30.0,295.0,454.3
915,928,4.354375,2.3329579757609578,67.0,16.0,1.0,16.0,67.0,243.36
916,929,4.392105263157896,2.576780029734285,29.0,19.0,1.0,19.0,29.0,109.25
917,930,4.4780000000000015,3.038437098246399,55.0,25.0,1.0,25.0,55.0,195.35
918,931,2.21,0.8226481629469552,76.0,5.0,1.0,5.0,76.0,163.8
919,932,2.8617475728155326,2.5834782099228177,519.0,92.0,2.0,50.5,259.5,462.855
920,933,2.9596536796536808,2.859836398706547,437.0,176.0,6.0,38.0,72.83333333333333,176.65666666666664
921,934,5.116136363636363,5.01155558447887,358.0,38.0,2.0,22.0,179.0,385.83
922,935,2.9995833333333297,3.2483446526586635,842.0,94.0,3.0,32.0,280.6666666666667,498.5266666666666
923,936,3.229090909090909,2.512351194146088,380.0,31.0,3.0,11.0,126.66666666666669,262.3333333333333
924,937,2.2029411764705884,1.8289743187982521,89.0,17.0,1.0,17.0,89.0,145.24999999999997
925,938,1.9228358208955223,1.6797463787367544,863.0,60.0,2.0,33.5,431.5,511.89000000000016
926,939,4.453333333333334,3.7838220787729338,37.0,15.0,1.0,15.0,37.0,131.7
927,940,2.826730769230769,2.4609417304364034,798.0,48.0,5.0,10.4,159.6,339.004
928,941,0.9706382978723408,0.5252800671414919,1304.0,38.0,3.0,15.666666666666664,434.66666666666674,358.2
929,942,3.443606557377048,2.7468497306228734,386.0,44.0,5.0,12.2,77.2,157.958
930,943,4.178846153846154,5.5093929443618945,373.0,24.0,3.0,8.666666666666666,124.33333333333331,136.02
931,944,2.075,0.6510481060287606,68.0,9.0,1.0,9.0,68.0,127.9
932,945,2.8940441176470553,2.6276251434204823,336.0,115.0,5.0,26.6,67.2,145.97199999999995
933,946,2.5127272727272727,2.378018746808603,510.0,18.0,2.0,11.0,255.0,314.55000000000007
934,947,2.6278260869565218,2.810455014993898,517.0,42.0,2.0,23.0,258.5,486.555
935,948,2.379803921568627,2.1955951267900717,2540.0,40.0,4.0,12.75,635.0,892.3650000000001
936,949,3.1881481481481484,2.6484356892851912,887.0,44.0,3.0,18.0,295.6666666666667,491.07666666666665
937,950,3.3805555555555564,2.8483813199413537,135.0,18.0,1.0,18.0,135.0,280.05
938,951,4.653267326732672,4.244422954633737,703.0,96.0,2.0,50.5,351.5,830.6999999999998
939,952,1.3333333333333333,1.1403614525334689,202.0,12.0,1.0,12.0,202.0,184.5
940,953,1.8701369863013688,1.5225453939247648,3857.0,117.0,9.0,23.88888888888889,428.5555555555555,397.15888888888884
941,954,2.4664864864864864,2.9911296790270985,240.0,37.0,2.0,18.5,120.0,123.315
942,955,1.189821428571428,0.709659306406131,673.0,50.0,2.0,28.0,336.5,346.4500000000001
943,956,2.4131372549019607,2.218713582413087,303.0,48.0,2.0,25.0,151.5,309.6699999999998
944,957,4.622432432432434,4.779479519202322,411.0,29.0,3.0,12.333333333333336,137.0,248.2933333333333
945,958,2.370294117647058,2.138462326765345,856.0,24.0,4.0,8.5,214.0,405.55
946,959,2.3422222222222224,1.877246550117773,342.0,173.0,2.0,94.0,171.0,339.0900000000001
947,960,3.942307692307693,2.0512035241379376,35.0,13.0,1.0,13.0,35.0,105.85
948,961,4.139493670886075,3.5750126048672097,205.0,65.0,3.0,26.0,68.33333333333333,244.16333333333333
949,962,5.963684210526316,12.084716339486333,357.0,17.0,2.0,9.5,178.5,353.7
950,963,2.395454545454545,0.8917551641158423,527.0,6.0,4.0,2.75,131.75,271.5375
951,964,5.058048780487803,4.5267456409169915,268.0,41.0,3.0,13.666666666666664,89.33333333333331,243.88666666666663
952,965,3.905555555555555,3.531477314969444,295.0,16.0,3.0,6.0,98.33333333333331,162.01666666666662
953,966,3.0829787234042563,2.081356074349874,428.0,44.0,3.0,15.333333333333336,142.66666666666666,343.52333333333337
954,967,6.254516129032256,3.1832214696327967,165.0,22.0,3.0,10.333333333333334,55.0,164.64333333333337
955,968,2.0,1.4339146108158294,105.0,10.0,1.0,10.0,105.0,160.85000000000005
956,969,3.1592307692307697,2.192736962021524,518.0,20.0,3.0,8.666666666666666,172.66666666666663,410.9933333333333
957,970,8.489285714285714,26.942250851634146,677.0,19.0,4.0,7.0,169.25,328.43750000000006
958,971,2.106086956521739,1.4561491529823531,413.0,17.0,2.0,11.5,206.5,380.4500000000001
959,973,2.8270731707317074,2.030666447133107,379.0,35.0,3.0,13.666666666666664,126.33333333333331,246.45333333333335
960,974,1.2616666666666667,0.8829590401975999,76.0,6.0,1.0,6.0,76.0,75.68
961,975,1.95,0.0,50.0,3.0,1.0,3.0,50.0,97.5
962,976,3.2373469387755103,2.871198773676108,400.0,41.0,3.0,16.333333333333332,133.33333333333334,263.9433333333333
963,977,2.1235714285714287,2.2690666311555017,719.0,50.0,3.0,18.666666666666668,239.66666666666663,311.7766666666667
964,978,6.1931168831168835,5.793277923989114,434.0,61.0,3.0,25.66666666666667,144.66666666666666,614.2166666666667
965,979,0.9493939393939392,0.5585692626811122,22092.0,8.0,16.0,2.0625,1380.75,817.9500000000003
966,980,2.6146296296296296,6.632832205610568,73.0,54.0,1.0,54.0,73.0,170.44000000000003
967,981,3.240243902439025,3.3745744085772347,643.0,41.0,1.0,41.0,643.0,1177.84
968,982,11.026666666666666,5.377262535989141,54.0,6.0,4.0,3.75,13.5,136.2125
969,983,3.95,3.910242959203431,122.0,11.0,1.0,11.0,122.0,195.9
970,984,3.230952380952382,2.765530518294645,231.0,21.0,2.0,10.5,115.5,157.82500000000005
971,986,2.1480645161290326,2.076298052902829,484.0,84.0,3.0,30.33333333333333,161.33333333333334,231.32
972,987,3.7463559322033864,2.8230509244082214,1052.0,77.0,5.0,23.6,210.4,479.14600000000013
973,988,2.8000000000000007,1.6542486093506208,120.0,14.0,1.0,14.0,120.0,267.6
974,989,6.95,2.598076211353316,60.0,3.0,2.0,1.5,30.0,217.5
975,990,1.7739411764705866,1.2592330233797886,526.0,140.0,2.0,76.5,263.0,423.72
976,991,4.3313636363636325,3.9309979961275774,696.0,83.0,6.0,14.666666666666664,116.0,291.93333333333334
977,992,1.4344680851063836,1.6325317874402248,616.0,43.0,2.0,23.5,308.0,273.32
978,993,7.485000000000001,17.036402540984454,157.0,14.0,1.0,14.0,157.0,310.73000000000013
979,994,4.483333333333333,1.4975535605335346,227.0,3.0,2.0,3.0,113.5,328.5750000000001
980,995,2.429245283018868,2.5101070734563558,1465.0,92.0,6.0,17.666666666666668,244.16666666666663,283.98500000000007
981,996,3.367244897959184,2.847209260945683,1742.0,154.0,7.0,28.0,248.85714285714286,486.83857142857147
982,997,7.315384615384616,33.104304294716144,633.0,77.0,2.0,39.0,316.5,844.2400000000004
983,998,6.709999999999999,5.097352253866707,29.0,5.0,1.0,5.0,29.0,83.35
984,999,2.6299047619047595,2.187603841595998,348.0,93.0,6.0,16.833333333333332,58.0,129.00000000000003
985,1000,1.812571428571429,1.1097544584200565,190.0,35.0,2.0,17.5,95.0,151.56000000000003
986,1001,2.67336492890995,2.3676483318549617,1460.0,163.0,7.0,29.857142857142854,208.57142857142856,358.91571428571433
987,1002,3.0323943661971864,2.2939184145906992,1343.0,176.0,2.0,104.0,671.5,1354.2950000000005
988,1003,3.86222222222222,3.470295365203478,689.0,70.0,8.0,9.0,86.125,145.66
989,1004,3.6657575757575738,3.1740879056248636,212.0,63.0,2.0,33.0,106.0,297.49500000000006
990,1005,3.2036734693877547,3.4596162442998097,209.0,49.0,2.0,24.5,104.5,164.93
991,1006,4.431818181818183,2.5789797136922896,40.0,10.0,1.0,10.0,40.0,122.3
992,1007,3.5285714285714285,2.9552786599019654,243.0,23.0,2.0,14.0,121.5,311.0850000000001
993,1008,1.6073333333333335,1.0551317398816829,315.0,30.0,2.0,15.0,157.5,210.825
994,1009,2.796206896551724,5.279867026053582,428.0,22.0,3.0,9.666666666666666,142.66666666666666,154.62
995,1010,2.9898850574712617,2.910472867459167,436.0,66.0,3.0,28.66666666666667,145.33333333333334,296.8666666666667
996,1011,1.8666666666666656,2.052046902784649,811.0,38.0,3.0,13.0,270.3333333333333,304.01
997,1012,2.863833333333333,1.8269128277577973,369.0,60.0,1.0,60.0,369.0,620.7500000000006
998,1013,4.598249999999998,5.093275047072188,287.0,40.0,1.0,40.0,287.0,762.1099999999999
999,1014,170.00272727272727,563.1155522819612,6913.0,6.0,5.0,2.2,1382.6,675.1080000000001
1000,1015,4.596312056737589,4.1553061450473034,1223.0,125.0,4.0,35.25,305.75,759.1875
1001,1016,4.1466666666666665,3.5225362366427886,251.0,24.0,4.0,6.75,62.75,99.8025
1002,1017,1.6917391304347829,0.7085686736071468,724.0,21.0,2.0,11.5,362.0,558.7600000000001
1003,1018,26.23,61.298920327631656,510.0,5.0,3.0,2.333333333333333,170.0,172.22333333333336
1004,1019,2.094680851063829,1.2503092679393015,662.0,29.0,3.0,15.666666666666664,220.66666666666663,418.1
1005,1020,2.920666666666667,3.3288466816429163,370.0,30.0,1.0,30.0,370.0,520.5699999999998
